reviewerId,text,rate,publishedAtDate,isLocalGuide,placeId
107939194784695044308,"pelayanan buruk sekali, dibuat evaluasi untuk sistem reservasi! reservasi niatnya untuk bisa langsung makan tapi malah tidak ke input. juga untuk makanan katanya di proses tapi waktu diterima suda dingin.",1,2024-04-02T11:48:17.265Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
116468471187924632363,"lain kali untuk reservasi bisa dibenahi, saya sudah reservasi dari malam. tapi ketika saya sudah sampai tidak ada tempat, dengan alasan tidak ke input. niatnya berbuka malah ke pending untuk hal ini.",1,2024-04-02T11:36:30.161Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
110393174139373706483,"Untuk pesenan makanan lumayan lama, males juga kalau mesen kopi sek naik turun untuk ngambil",2,2025-04-06T17:06:39.474Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
113663514334491613925,"From the outside, it looks small and tucked away, but inside, it is spacious and aesthetically pleasing. The photo booth is also eye-catching. The coffee tastes just right and is quite addictive. I attended an event on the second floor, and the facilities were satisfying. Highly recommended for indoor community events.",5,2025-04-02T20:27:36.321Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101418268540131392045,,5,2025-03-29T07:40:14.833Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
113570963569122552756,"worth itt, pelayanannya friendly, makanannya enak, topp🤩 cuma mushollanya kurang mukenah ka hehe",5,2025-03-22T12:53:33.808Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
105037307156126910699,,5,2025-03-19T20:05:15.474Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
102184799225973767643,"Mau booking buat 1 kelas ribett bangettt, pelayanan buruk sekaliii.. Persyaratan banyakk.. Giliran udah dp mau di ganti tempat seenaknya..",1,2025-03-17T08:31:54.404Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
108903092881473679935,"Reservasi tempat tidak sesuai briefing sehingga tinggi meja kurang sesuai jika digunakan untuk makan berat, nashville beef slice terasa lebih asin, mix platter + nashville chicken wings terlalu berminyak, chicken curry nya enak, untuk tempat nongki tipis-tipis baru oke",3,2025-03-16T18:34:03.419Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
108872707846838045669,Mencla mencle orang-orang nya,1,2025-03-16T07:32:21.258Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
106083636985358271723,"Dah 3x kesini, suasana oke, harga juga oke cuma yg jadi catatan masakan selalu uuaaassssiiiinnnn... Pesan ke 3 dah note jangan asin2, tetep aja uaaasssiinnn 😂😅😁 pliss dikurangi asiinnyya ya..",4,2025-03-13T11:10:21.531Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
114628426923179855146,"layanan sangat bagus, pelayan ramah jadi ikut kebawa positive vibes gitu pdhl waktu itu kehujanan habis dari kampus. suasana juga oke banget, bersih dan nyaman di area indoor. tapi sayang banget ga terlalu cocok sama nasi dan ayamnya, alot dan kering, bumbunya juga sedikit.",5,2025-03-11T08:46:25.355Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
105737055095365358921,,4,2025-03-09T20:56:02.825Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
106297421882825119067,"menurutku kopi yg cocok di lidah orang jember ya di perasa,kopi pondasi emng gk pernah mengecewakan",5,2025-03-04T07:47:28.717Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
108336843050283036287,"pelayanan buat makanan lama polll sampek nunggu kurleb 1jam an, pas nyampe makanan nya DINGIN, KERAS, & GOSONG, pas cleanup pun meja ga sekalian di bersihin jadi barang2 udh pasti lengket gara2 sisa makanan di meja yang ga di lap, padahal termasuk coffeshop baru tp TOILET nya KOTOR BANGET 😭😭💔",2,2025-02-27T23:58:14.942Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
111624655287027837936,"poor service, the cashier seems like doesn't know what the best-selling coffee or snacks are. the knowledge about the menus was suck, ig. especially in hospitality services. the place had a lot of dirt. cig dust at the table and chair. do you selling a coffee or sugar with ice cube and water? improve please.",3,2025-02-21T14:31:10.523Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
116078632916892444194,waiter nya ga sopan,1,2025-02-21T09:45:10.176Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
102788960774665085788,"pertama parking lot nya oke yaah, terus ada tempat sholatnya juga meski begitu keciil. for the food, taste need an improvement actually, tapi dengan harga yang ramah kantong yaaah begitulah. for the coffee, sama juga standard. tapi kalo buat nugas oke sii boleeh. for the cashier or barista team pada ramah jadi bolehlah nilai +",4,2025-02-13T17:44:20.513Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101595169451237802560,,4,2025-02-05T18:53:33.134Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
113914058993741113140,"baru kali ini punya bad experience pas ke cafe. pesen burger sm 2 minuman yg dateng burgernya duluan (masih make sense), tapi yang bikin ga make sense bagian nunggu minuman sampe 43 menit 😄 sampe 2 kali balik ke kasir nanyain itu minuman. pas pertama tanya, si baristanya jawab 'oh iya emg belum'. pas tanya kedua kali ternyata belum dibuatin jg wkwk, padahal ada 5 giliran cust yg pesen setelah aku dan pesen banyak tapi dapet minum duluan?!?! dan posisinya cafe flow nya ga begitu rame. mana yang minta maaf cuma kasirnya, barista ga minta maaf dan malah sempet""nya guyon?!?! kalo harga segitu ditambah ppn sih harusnya pelayanannya oke ya, tapi ini ngga sama sekali. ga lagi mampir kesini dan ga bakal nyaranin org buat main kesini😄",1,2025-02-02T16:02:30.169Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
116020009763606775683,"masih heran kenapa bisa minuman kopi susu dan americano yang seharusnya bisa dibikin cepet tapi malah 40 menit lebih belom dibikin padahal disitu juga kondisi ga rame dan harusnya bisa dibikin langsung minumannya gatau itu lupa atau ada miss di struknya cuma pelayanan dari baristanya jelek banget dimana mereka masih bisa bercanda padahal udah 2x saya balik buat nanyain minumannya dan akhirnya minta takeaway karna udah jengkel banget ngeliat minuman 4/5 customer lainnya udah selesai duluan dan itu cuma butuh waktu 5-7 menit buat minumannya selesai. sampe ada customer yang rame” ada 7 orang duduk diluar minumannya udah selesai semua disitu bener” jengkel akhirnya langsung pulang. buat baristanya tolong di ingetin lagi masa iyaa kurang banget attitude nya orang ada miss gitu tapi masih sempet becanda dan ga ada ngerasa bersalah sama sekali masih bisa ngobrol dan becanda, barista cowo agak berisi badannya (makasih mas udah ga ngerasa bersalah dan sempet ketawa”) semoga bisa diperbaiki lagi kedepannya",1,2025-02-02T16:02:22.762Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
103228264384199457627,"Gmn bisa pesanan 50mnit masih belom selesai
Alasan antreaan banyaklah ah itu kwalitas pelayanan coffee ato resto rumahan 👎👎👎",1,2025-01-30T13:28:19.353Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
102009567498387348706,"Tempat oke sih.
Tapi service makanannya luamaaa sekali dan  makanan begitu sampai meja sudah dingin.
Pesanan di proses 45menitan even cuma minuman lama sekali.
Tolong diperbaiking servicenya.
Harga disana bukan tergolong yg menengah kebawah untuk di Jember, tp banyak cafe yg rate harga dibawaj ini tapi service sangat sat set dan baik.",2,2025-01-21T05:31:59.953Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
105341491291961107099,,1,2025-01-19T15:29:55.122Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
107581709573980936725,Penyajian ya lama banget sekali...,1,2025-01-18T14:59:37.380Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
105984293273908740098,"Menunggu pesanan terlalu sangat lama..khususnya untuk driver ojol..padahal resto tidak terlalu ramai..
Tidak ada tempat.untuk drivdr ojol menunggu order selesai...harus 1 ruangan dg custumer yg lagi makan..
Packing tidak aman..mudah tumpah terutama untuk minuman",1,2025-01-03T06:27:15.554Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
118313066409884961560,"Pelayannya perlu di training lagi deh, kurang pendengaran dan kurang gercep. Meja kosong gak langsung diclean jadi kurang nyaman",3,2024-12-18T17:04:47.661Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
108019655876646863153,"ayam gosong sampe pait ga kemakan, pesen spagetti, mac n cheese sm ricebowl gadikasih sendok garpu hadeh",1,2024-12-17T20:06:22.460Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
108156542987518968876,"rice bowlnya enak, waktu itu kebetulan mampir buat sarapan. tempatnya nyaman, hospitality nya juga oke. seru sih klo nongkrong bareng bestie di sini. untuk harga, affordable kok, segini cuma 24K aja.",5,2024-12-05T10:17:57.759Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
105133294734629852467,,5,2024-12-01T13:25:29.381Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
110768067248241929060,Murah dan Enak.,5,2024-11-30T03:12:26.276Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
113710940387260013768,Lama,1,2024-11-21T03:47:12.970Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101895750015697279986,"sempat beberapa kali kesini,sebenarnya rasa kopi enak, tapi terahir kesini pesen latte  ada rasa serta aroma daging dan kulkas, parahnya saya komplain malah dibentak sama headbarnya, sambil ngerefund duit hehe, jadi mikir2 kesini lagi",1,2024-11-17T12:08:10.861Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
100410319893752116195,"mungkin aku lagi apes aja, pesen es kopi susu pondasi tp rasanya gaena dan ada aroma kaya bau kulkas yg gaena🥹",1,2024-11-17T12:06:06.524Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
116899909454948857362,biar gambar sama video aja yg bicara.,1,2024-11-08T09:19:44.150Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
118230026893981302296,,1,2024-10-26T19:24:30.624Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
102494773109481741235,"order di jam 12.24, minuman baru datang di jam 13.05, makanan pertama dateng di jam 13.23🥲, gatau kenapa lama banget makanan dan minumannya buat datang padahal ga rame rame banget🥲 sedih banget soalnya udah kepengen banget😔 buat harga so so lah harga cafe🙂",1,2024-10-20T06:24:17.568Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
100227506435587846812,Pelayanan dan proses memasaknya sangat lama sehingga sya sngat bosan menunggu,1,2024-10-18T23:43:50.093Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
117846957621624124621,,5,2024-10-13T12:57:50.579Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
111769681115203076022,"Tempatnya nyaman bgt buat nongkrong, kopinya + makanan juga enak, rekomen buat yang bingung nyari tempat nongkrong atau nugas !",5,2024-10-11T14:18:33.509Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
107467378345670969631,,5,2024-10-11T03:15:15.051Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
114451569254261401383,nyaman bgt,5,2024-10-11T02:17:38.527Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
100230864692791686226,,5,2024-03-31T12:14:31.719Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
109338411017421722336,,5,2024-03-31T09:25:56.411Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
106953920550375621025,,5,2024-03-30T09:30:29.730Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
109081998087539761499,,5,2024-03-29T17:34:44.170Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
113069147652254218514,,5,2024-03-28T18:21:11.812Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
102859473866001660763,Tempat nongkrong yang di rekomendasikan untuk kumpul bareng temen temen di Jember dekat lapangan tembak,5,2024-03-27T22:07:48.923Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
112300754375743488256,,4,2024-03-27T15:06:56.201Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
104658964163359874616,,5,2024-03-22T14:05:12.886Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
112836373535881543103,,5,2024-03-19T16:29:24.541Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
115617083017340442245,,4,2024-03-17T18:24:20.702Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
109013367339332438952,,5,2024-03-12T22:58:28.325Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
107664687681720134911,,5,2024-03-07T11:19:21.826Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
105365776020308416762,,5,2024-03-06T05:43:00.661Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
100366607819177476790,,5,2024-02-29T02:53:52.201Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
112852558011846459183,,5,2024-02-24T12:22:31.033Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
102902271093589424752,,5,2024-02-23T16:45:08.455Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
111605831392332852563,"pelayanan kasirnya kurang, tidak ramah, sedikit nyolot, bikin mood orang jd jelek",3,2024-02-23T13:12:27.464Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
114759145049696843647,"untuk cashier, sangat tidak ramah, untuk pelayanan makanan sangat cepat, untuk minuman banyak yg tidak lengkap. Kedepannya tolong lebih diperbaiki lagi",2,2024-02-23T13:07:52.890Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
110133934003848968914,pelayanan mbak kasir less attitude bgt judes,2,2024-02-23T13:07:07.641Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
112504720080052942480,pelayanannya jelek poll apalagi mba kasirnya!! Pesen caramel latte rasanya malah kaya susu!,2,2024-02-23T13:06:38.418Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
102025298483987469123,Makanannya enak enak banget 😍😍,5,2024-10-10T11:06:14.705Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101783813127400896623,"Bagyss, bersih",5,2024-10-10T05:25:00.388Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
118341062494540268315,Mantap,5,2024-10-10T05:19:10.687Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
114042361501278040469,tempatnya nyaman dan menu nya ramah di kantong,5,2024-10-10T05:18:10.693Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101239983396293898606,Tempat nyaman dan menunya worth it to buy,5,2024-10-10T05:15:18.132Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
103139024345801503196,"Apa cuman pas aku aja ya lagi apes, pesen nya lama banget proses nya, pake gojek , pernah waktu itu pagi banget jam 8an , trus ini mungkin jg hari sabtu, ada sejaman, driver pun smpek heran, pdhal gk rame, monggo mungkin bisa di evaluasi untuk proses nya, kan gk enak pas udah pengen nemen dan pas laper bngt eh dibikin nya lama juga wkwkw",2,2024-10-05T06:01:56.170Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
104409556570917615545,"Aku pesen egg herb rice by ojol, rasanya enggak jelas. Malah kayak makan rempah yg ditumis tp langau, asin, ga tau mana rasa yg dominan. Enggak sama ky digambarnya, kami dpt entah bayam aatau apa itu, kami dpt kayak sayur ditepungin doang. Pdhl difoto enggak ky gt🥲 mungkin kami beli paket bundling, jadi porsinya ky gini enggak jelas. Saranku kurangin porsi aja drpd kayak gini. Pdhl udah penasarannn bgt sama rasanya.",2,2024-09-14T20:12:36.702Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
108360848496322968949,menunya sangatt bervariasii dan ga bosenin 😍🥰,5,2024-09-05T07:40:12.281Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
106839322332504614209,,5,2024-09-05T04:13:21.810Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
117604923541192230142,Kopinya ciamik banget gak rugi beli disini apalagi makanannya bikin ngenyangin dan enaakkk,5,2024-09-03T16:51:03.815Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
117119392130336279190,"Makanan disinii enak bangettt, ga perlu diragukan lagii 🤭",5,2024-09-03T14:01:07.248Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
103991943398684463817,cocok sekali untuk camilan sambil nugas😍,5,2024-09-03T13:47:39.960Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
103673431980094850751,makanannya enakk 🫶🏼,5,2024-09-03T13:42:13.251Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101741418437452827945,enakkk bangettt parahhhh🥰,5,2024-09-03T13:09:59.150Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
106930000150122900154,Baru pertama kali coba ternyata rasanya enak sekalii😍,5,2024-09-03T13:05:54.752Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
115875154585347269956,"Recommended bangett makanannya, harga dan kualitas makanan tidaj 🥰🥰",5,2024-09-03T05:07:42.142Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
102251014813530167266,,5,2024-09-03T01:35:15.702Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
112832993533517521621,Kentangnya enak bangettt apalagi chessouce,5,2024-09-02T23:58:47.985Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
117277709058126129473,,4,2024-09-02T23:46:46.722Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
106756670564293786999,,1,2024-09-02T10:47:33.362Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
100978273213842633804,,5,2024-02-21T14:33:31.672Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
104123507168400209523,Pertama kali ngopi di Jember,5,2024-02-18T12:14:32.873Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
110392039559526877355,,5,2024-02-17T02:37:24.785Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
100498431021411834528,,4,2024-02-16T02:54:43.179Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
110420068652782322823,,5,2024-02-13T06:26:22.041Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
113576908397886477470,"Diajak anak sulung ke sini

Spacious
View persawahan dan latar belakang gunung
Free wifi
Cheap food and beverage
Ada ruang ber AC
Parkir luas

Mostly teenager

Makanan sama minumannya si b aja",5,2024-02-12T02:55:43.840Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
101153629712814666404,Pelayan sangat ramah makan dan minuman sesuai harga tempat bagus dan asri sejuk juga hampir setiap malam ada live musik,5,2024-02-07T17:25:51.148Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
109782328226085073320,Tempat nongkrong yang asik dan setiap hari ada live musik juga,4,2024-02-05T10:38:49.796Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
109950764335814656146,"Vieu bagus , cuma layanan kurang senyum",1,2024-02-04T10:44:19.673Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
103253686871832505115,,5,2024-01-31T13:38:10.965Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
101733767695275806296,,5,2024-01-29T03:32:27.351Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
109049890624543334929,,4,2024-01-25T03:40:43.488Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
107057118585710086463,,5,2024-01-15T17:37:02.370Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
111696919482641519784,,5,2024-01-12T23:15:15.668Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
112747926063653450751,"Tempat nongkrong sama temenn, tapi kalau buat nugas terlalu rame",4,2024-01-11T17:17:29.734Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
103164938163844543717,"Makanannya enak, tempatnya juga luas.. 👍🏻👍🏻",5,2024-01-06T16:41:47.745Z,FALSE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
113969585480021190016,"Makanan gak lengkap, mau pesan nasi ayam goreng malah nasinya gak ada. Trus pelayanan kurang memuaskan.. pesan makanan diantar sedang minum diminta ambil sendiri.. teh panas sampai dingin tak pikir mau diantarin. Seharusnya bilang dr awal modelnya bagaimana. Rasa makanan juga gak enak.. biasa saja.. le jh enak buat sendiri.. cuma tempat saja yg lumayan luas, cocok buat mhs..",1,2024-01-06T07:16:06.025Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
115102197655437113412,"Ngafe pinggir sawah, udara sejuk, tempat luas banget. Mau siang sampe malam pun oke karna ada musholla ada kamar mandi jadi aman buat yg beragama Islam bisa sholat disana. Menu juga relatif murah sih, gas lahh mau ramerame atau bareng doi juga bisa.
Oh yaa, parkirnya 2k ya (langsung bayar) tempatnya luas banget.",5,2024-01-05T01:34:05.545Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
115374113832309534284,"Makanan: enak, bersih, manis nya pas
Layanan: pelayanan jutek2
Suasana:  nyaman deket dengan sawah tempat luas tersedia tempat yg AC dan outdoor
Tempat parkir luas, tukang parkirnya juga baik
Harga: murah",4,2024-01-02T06:36:16.039Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
104315453886331375581,"Tempatnya enak buat nugas, view persawahan bagus👍",4,2024-01-01T10:59:09.070Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
106183563841827340367,,5,2023-12-31T06:47:18.019Z,TRUE,ChIJ23ryPmSV1i0R5EtnzJP1pqM
107183891549894618972,10/10,5,2024-09-01T14:36:52.916Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
113190445764590506248,"Luar biasa! Makanan enak, pelayanan ramah, dan suasana tempat yang nyaman. Pasti akan kembali lagi!😊",5,2024-09-01T14:33:48.256Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
115708613819774846380,Tempatnya juga nyaman yang paling enak kentang gorengnya bikin nagih😇🥰,5,2024-09-01T14:27:02.944Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
103663392734896478732,"Tempatnya enak,nyaman,walau gak begitu luas di dalam,tp ada area diluar shop nya juga.tempatnya pinggir jalan banget.gampang nyari nya",5,2024-08-24T04:16:49.927Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101742067441621200092,"makanannya enak enak banget, tempatnya juga nyaman buat nongkrong santai bareng temen, apalagi 24 jam, cocok bnget buat kita yg biasa nongkrong lama,  para staff juga ramahh dalam melayani customer",5,2024-08-23T14:08:08.982Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
115064737525951106941,,5,2024-08-23T13:23:10.713Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
102167516652930484686,cozzyyy + crew nya ramah yg namanya vian,5,2024-08-19T16:03:47.988Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
116494662301393821960,Kopi Baileys enak,5,2024-08-17T14:02:28.631Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
114587783789111399571,"Selalu menyenangkan menghabiskan waktu Perasa. Semua makanan-nya affordable, minumannya oke banget. Sama burgernya, TOP 1 di Jember!!",5,2024-08-12T10:25:44.907Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
116814748132067451902,Good service,5,2024-08-08T04:38:36.586Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
115715399925997282430,"matcha nya enak bangettt, suka tempatnya jugaa 😻😻😻😻",5,2024-08-08T01:17:18.185Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
108669381855046628802,"Menunya mantappp, tempatnya nyaman juga🤩",5,2024-08-08T01:05:23.410Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
109052239391009266947,mantappp,5,2024-08-07T13:58:44.773Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
117813327854057900028,keren,5,2024-08-07T13:58:29.166Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
107637155740078485061,,5,2024-08-07T13:17:58.931Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
107202412306550622943,Burger nya juara!,5,2024-08-06T18:04:46.753Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
110389966039458377427,bagus,5,2024-08-06T14:14:40.107Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
104162919058407682660,Enak si tempatnya asik cuma tempatnya sempit dikit,5,2024-08-06T13:17:24.994Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
105017596621401436631,"Tempatnya nyaman untuk kumpul bersama teman, menu""nya juga enak",5,2024-08-06T12:32:56.170Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
116901083087721155271,Tempatnya enak buat nongkrong dan makanannya oke bangetttt,5,2024-08-06T11:25:30.647Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
113893008641041616623,Tempatnyaa menarik,5,2024-08-06T11:10:40.222Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101611600090652667449,,5,2024-08-06T11:08:46.690Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
109773645719032180698,"Kopi pistachionya kanee sihh, cozy buat chill sendiri",5,2024-08-05T13:34:41.752Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
102608914558015535698,,4,2024-08-04T10:56:47.011Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
109096912635374264699,,5,2024-08-03T15:11:53.118Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101353577248489796406,,5,2024-08-03T15:10:31.842Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101202149342735280838,,5,2024-08-03T15:00:56.493Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
110303158901222248928,,5,2024-08-03T14:59:49.246Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
106649074206173593957,,5,2024-08-03T14:58:56.431Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
106066976734288338556,,5,2024-08-03T14:57:54.665Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
105338229070317467239,,5,2024-08-03T14:57:11.608Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
106665534127925316298,,5,2024-08-03T14:56:23.336Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
114907455058642591944,,5,2024-08-03T13:48:27.945Z,TRUE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
104922585104072736806,,5,2024-08-02T16:36:25.963Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
101533925362071270270,,5,2024-08-02T16:34:55.517Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
100352666348171222417,,5,2024-08-02T16:34:50.091Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
102329652806808903961,,5,2024-08-02T16:34:12.276Z,FALSE,ChIJ824Ay1WV1i0RshHGu0ll2pQ
